02/28/2019 18:34:38 - 1016	M	1708,-1,pay_dun01
02/28/2019 18:34:38 - 1016	M	1752,-1,pay_dun01
02/28/2019 18:34:38 - 1016	M	507,-1,pay_dun01
02/28/2019 18:34:38 - 1016	M	1701,-1,pay_dun01
02/28/2019 18:34:47 - 1188	M	1094,-1,pay_dun02
02/28/2019 18:34:47 - 1188	M	7014,-1,pay_dun02
02/28/2019 18:34:47 - 1188	M	618,-1,pay_dun02
02/28/2019 18:34:47 - 1188	M	5046,-1,pay_dun02
02/28/2019 18:34:47 - 1188	M	609,-1,pay_dun02
02/28/2019 18:34:47 - 1188	M	508,-1,pay_dun02
02/28/2019 18:34:47 - 1188	M	508,-1,pay_dun02
02/28/2019 18:34:47 - 1188	M	4212,-1,pay_dun02
02/28/2019 18:34:53 - 1188	M	1094,-1,pay_dun02
02/28/2019 18:34:53 - 1188	M	618,-1,pay_dun02
02/28/2019 18:34:54 - 1188	M	5046,-1,pay_dun02
02/28/2019 18:34:54 - 1188	M	609,-1,pay_dun02
02/28/2019 18:34:54 - 1188	M	508,-1,pay_dun02
02/28/2019 18:34:54 - 1188	M	508,-1,pay_dun02
02/28/2019 18:34:54 - 1188	M	4212,-1,pay_dun02
02/28/2019 18:35:05 - 1016	M	932,-1,pay_dun02
02/28/2019 18:35:06 - 1016	M	2285,-1,pay_dun02
02/28/2019 18:35:06 - 1016	M	1708,-1,pay_dun02
02/28/2019 18:35:06 - 1016	M	1752,-1,pay_dun02
02/28/2019 18:35:06 - 1016	M	507,-1,pay_dun02
02/28/2019 18:35:06 - 1016	M	1701,-1,pay_dun02
02/28/2019 18:35:10 - 1188	M	1094,-1,pay_dun02
02/28/2019 18:35:10 - 1188	M	7014,-1,pay_dun02
02/28/2019 18:35:10 - 1188	M	618,-1,pay_dun02
02/28/2019 18:35:10 - 1188	M	5046,-1,pay_dun02
02/28/2019 18:35:10 - 1188	M	609,-1,pay_dun02
02/28/2019 18:35:10 - 1188	M	508,-1,pay_dun02
02/28/2019 18:35:10 - 1188	M	508,-1,pay_dun02
02/28/2019 18:35:11 - 150006	P	508,1,0,0,0,0,0,pay_dun02
02/28/2019 18:35:16 - 1016	M	932,-1,pay_dun02
02/28/2019 18:35:16 - 1016	M	2285,-1,pay_dun02
02/28/2019 18:35:16 - 1016	M	1708,-1,pay_dun02
02/28/2019 18:35:16 - 1016	M	1752,-1,pay_dun02
02/28/2019 18:35:16 - 1016	M	507,-1,pay_dun02
02/28/2019 18:35:16 - 1016	M	1701,-1,pay_dun02
02/28/2019 18:36:46 - 150005	C	645,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:46 - 1002	M	909,-1,prt_fild06
02/28/2019 18:36:46 - 1002	M	1202,-1,prt_fild06
02/28/2019 18:36:47 - 1002	M	512,-1,prt_fild06
02/28/2019 18:36:47 - 1002	M	713,-1,prt_fild06
02/28/2019 18:36:47 - 1002	M	512,-1,prt_fild06
02/28/2019 18:36:47 - 1002	M	619,-1,prt_fild06
02/28/2019 18:36:52 - 1002	L	512,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:52 - 1002	L	713,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:52 - 1002	L	512,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:52 - 1002	L	619,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:53 - 1002	L	909,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:53 - 1051	L	1202,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:54 - 1008	M	915,-1,prt_fild06
02/28/2019 18:36:54 - 1008	M	2102,-1,prt_fild06
02/28/2019 18:36:54 - 1008	M	935,-1,prt_fild06
02/28/2019 18:36:54 - 1008	M	938,-1,prt_fild06
02/28/2019 18:36:54 - 1008	M	1002,-1,prt_fild06
02/28/2019 18:36:54 - 1002	M	909,-1,prt_fild06
02/28/2019 18:36:54 - 1002	M	1202,-1,prt_fild06
02/28/2019 18:36:55 - 1002	M	938,-1,prt_fild06
02/28/2019 18:36:55 - 1002	M	512,-1,prt_fild06
02/28/2019 18:36:55 - 1002	M	713,-1,prt_fild06
02/28/2019 18:36:55 - 1002	M	512,-1,prt_fild06
02/28/2019 18:36:55 - 1002	M	619,-1,prt_fild06
02/28/2019 18:36:55 - 1002	L	512,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:55 - 1002	L	713,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:55 - 1002	L	512,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:55 - 1002	L	619,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:56 - 1002	L	909,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:56 - 1051	L	938,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:56 - 1051	L	512,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:56 - 1051	L	713,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:56 - 1051	L	512,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:56 - 1051	L	909,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:56 - 1051	L	1202,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:56 - 1051	L	512,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:57 - 1051	L	619,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:57 - 1051	L	713,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:57 - 1051	L	512,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:58 - 1002	L	619,1,0,0,0,0,0,prt_fild06
02/28/2019 18:36:58 - 1002	L	909,1,0,0,0,0,0,prt_fild06
02/28/2019 18:37:54 - 150005	P	2102,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:04 - 1002	M	909,-1,prt_fild06
02/28/2019 18:38:04 - 1002	M	1202,-1,prt_fild06
02/28/2019 18:38:04 - 1002	M	938,-1,prt_fild06
02/28/2019 18:38:04 - 1002	M	512,-1,prt_fild06
02/28/2019 18:38:04 - 1002	M	713,-1,prt_fild06
02/28/2019 18:38:04 - 1002	M	512,-1,prt_fild06
02/28/2019 18:38:04 - 1002	M	619,-1,prt_fild06
02/28/2019 18:38:10 - 1063	M	705,-1,prt_fild06
02/28/2019 18:38:10 - 1063	M	949,-1,prt_fild06
02/28/2019 18:38:10 - 1063	M	2262,-1,prt_fild06
02/28/2019 18:38:10 - 1063	M	512,-1,prt_fild06
02/28/2019 18:38:10 - 1063	M	507,-1,prt_fild06
02/28/2019 18:38:11 - 1063	M	515,-1,prt_fild06
02/28/2019 18:38:11 - 1063	M	622,-1,prt_fild06
02/28/2019 18:38:11 - 1051	L	909,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:11 - 1051	L	512,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:12 - 1051	L	1202,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:12 - 1051	L	938,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:12 - 1051	L	512,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:12 - 1051	L	713,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:12 - 1051	L	619,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:13 - 1051	L	512,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:13 - 1051	L	705,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:13 - 1063	M	705,-1,prt_fild06
02/28/2019 18:38:14 - 1063	M	949,-1,prt_fild06
02/28/2019 18:38:14 - 1063	M	2262,-1,prt_fild06
02/28/2019 18:38:14 - 1063	M	512,-1,prt_fild06
02/28/2019 18:38:14 - 1063	M	507,-1,prt_fild06
02/28/2019 18:38:14 - 1063	M	515,-1,prt_fild06
02/28/2019 18:38:14 - 1063	M	622,-1,prt_fild06
02/28/2019 18:38:14 - 1051	L	622,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:14 - 1051	L	949,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:15 - 1051	L	507,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:15 - 1051	L	515,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:15 - 1051	L	2262,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:19 - 150006	P	622,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:22 - 1048	M	915,-1,prt_fild06
02/28/2019 18:38:22 - 1048	M	2102,-1,prt_fild06
02/28/2019 18:38:22 - 1048	M	938,-1,prt_fild06
02/28/2019 18:38:22 - 1048	M	1002,-1,prt_fild06
02/28/2019 18:38:25 - 150006	C	622,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:31 - 1063	M	705,-1,prt_fild06
02/28/2019 18:38:31 - 1063	M	949,-1,prt_fild06
02/28/2019 18:38:31 - 1063	M	2262,-1,prt_fild06
02/28/2019 18:38:31 - 1063	M	512,-1,prt_fild06
02/28/2019 18:38:31 - 1063	M	507,-1,prt_fild06
02/28/2019 18:38:31 - 1063	M	515,-1,prt_fild06
02/28/2019 18:38:31 - 1063	M	622,-1,prt_fild06
02/28/2019 18:38:33 - 150006	P	622,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:35 - 1063	M	705,-1,prt_fild06
02/28/2019 18:38:36 - 1063	M	949,-1,prt_fild06
02/28/2019 18:38:36 - 1063	M	2262,-1,prt_fild06
02/28/2019 18:38:36 - 1063	M	512,-1,prt_fild06
02/28/2019 18:38:36 - 1063	M	507,-1,prt_fild06
02/28/2019 18:38:36 - 1063	M	515,-1,prt_fild06
02/28/2019 18:38:36 - 1063	M	622,-1,prt_fild06
02/28/2019 18:38:36 - 150006	C	619,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:45 - 1002	M	909,-1,prt_fild06
02/28/2019 18:38:45 - 1002	M	1202,-1,prt_fild06
02/28/2019 18:38:45 - 1002	M	512,-1,prt_fild06
02/28/2019 18:38:45 - 1002	M	713,-1,prt_fild06
02/28/2019 18:38:45 - 1002	M	512,-1,prt_fild06
02/28/2019 18:38:45 - 1002	M	619,-1,prt_fild06
02/28/2019 18:38:45 - 1002	M	4001,-1,prt_fild06
02/28/2019 18:38:45 - 1002	M	909,-1,prt_fild06
02/28/2019 18:38:45 - 1002	M	1202,-1,prt_fild06
02/28/2019 18:38:45 - 1002	M	938,-1,prt_fild06
02/28/2019 18:38:46 - 1002	M	512,-1,prt_fild06
02/28/2019 18:38:46 - 1002	M	713,-1,prt_fild06
02/28/2019 18:38:46 - 1002	M	512,-1,prt_fild06
02/28/2019 18:38:46 - 1002	M	619,-1,prt_fild06
02/28/2019 18:38:47 - 150006	P	619,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:47 - 1051	L	1202,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:47 - 1051	L	938,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:47 - 1051	L	713,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:47 - 1051	L	512,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:47 - 150006	P	512,1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:52 - 150006	C	622,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:38:55 - 1063	M	705,-1,prt_fild06
02/28/2019 18:38:55 - 1063	M	949,-1,prt_fild06
02/28/2019 18:38:55 - 1063	M	2262,-1,prt_fild06
02/28/2019 18:38:55 - 1063	M	512,-1,prt_fild06
02/28/2019 18:38:56 - 1063	M	507,-1,prt_fild06
02/28/2019 18:38:56 - 1063	M	515,-1,prt_fild06
02/28/2019 18:38:56 - 1063	M	622,-1,prt_fild06
02/28/2019 18:39:00 - 1063	M	705,-1,prt_fild06
02/28/2019 18:39:00 - 1063	M	949,-1,prt_fild06
02/28/2019 18:39:00 - 1063	M	2262,-1,prt_fild06
02/28/2019 18:39:00 - 1063	M	512,-1,prt_fild06
02/28/2019 18:39:00 - 1063	M	507,-1,prt_fild06
02/28/2019 18:39:00 - 1063	M	515,-1,prt_fild06
02/28/2019 18:39:00 - 1063	M	622,-1,prt_fild06
02/28/2019 18:39:00 - 1063	M	705,-1,prt_fild06
02/28/2019 18:39:01 - 1063	M	949,-1,prt_fild06
02/28/2019 18:39:01 - 1063	M	2262,-1,prt_fild06
02/28/2019 18:39:01 - 1063	M	512,-1,prt_fild06
02/28/2019 18:39:01 - 1063	M	507,-1,prt_fild06
02/28/2019 18:39:01 - 1063	M	515,-1,prt_fild06
02/28/2019 18:39:01 - 1063	M	622,-1,prt_fild06
02/28/2019 18:39:02 - 150006	P	705,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:03 - 150006	P	515,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:04 - 150006	P	2262,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:05 - 1002	M	909,-1,prt_fild06
02/28/2019 18:39:05 - 1002	M	1202,-1,prt_fild06
02/28/2019 18:39:05 - 1002	M	512,-1,prt_fild06
02/28/2019 18:39:05 - 1002	M	713,-1,prt_fild06
02/28/2019 18:39:05 - 1002	M	512,-1,prt_fild06
02/28/2019 18:39:05 - 1002	M	619,-1,prt_fild06
02/28/2019 18:39:05 - 1002	M	4001,-1,prt_fild06
02/28/2019 18:39:08 - 150006	P	622,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:08 - 150006	P	507,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:09 - 1063	M	705,-1,prt_fild06
02/28/2019 18:39:09 - 1063	M	949,-1,prt_fild06
02/28/2019 18:39:09 - 1063	M	2262,-1,prt_fild06
02/28/2019 18:39:09 - 1063	M	512,-1,prt_fild06
02/28/2019 18:39:09 - 1063	M	507,-1,prt_fild06
02/28/2019 18:39:09 - 1063	M	515,-1,prt_fild06
02/28/2019 18:39:09 - 1063	M	622,-1,prt_fild06
02/28/2019 18:39:14 - 1002	M	909,-1,prt_fild06
02/28/2019 18:39:14 - 1002	M	1202,-1,prt_fild06
02/28/2019 18:39:15 - 1002	M	512,-1,prt_fild06
02/28/2019 18:39:15 - 1002	M	713,-1,prt_fild06
02/28/2019 18:39:15 - 1002	M	512,-1,prt_fild06
02/28/2019 18:39:15 - 1002	M	619,-1,prt_fild06
02/28/2019 18:39:16 - 1051	L	515,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:16 - 1051	L	705,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:16 - 1051	L	2262,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:16 - 1051	L	507,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:17 - 1051	L	949,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:20 - 1051	L	2102,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:21 - 150006	C	622,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:22 - 1051	L	512,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:29 - 1063	M	705,-1,prt_fild06
02/28/2019 18:39:29 - 1063	M	949,-1,prt_fild06
02/28/2019 18:39:29 - 1063	M	2262,-1,prt_fild06
02/28/2019 18:39:29 - 1063	M	512,-1,prt_fild06
02/28/2019 18:39:29 - 1063	M	507,-1,prt_fild06
02/28/2019 18:39:29 - 1063	M	515,-1,prt_fild06
02/28/2019 18:39:29 - 1063	M	622,-1,prt_fild06
02/28/2019 18:39:30 - 1002	L	909,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:30 - 1002	L	512,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:30 - 1002	L	713,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:30 - 1002	L	619,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:31 - 150006	C	512,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:31 - 1002	L	512,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:32 - 1002	L	1202,1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:33 - 150006	C	619,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:39:51 - 150006	C	643,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:40:05 - 1063	M	705,-1,prt_fild06
02/28/2019 18:40:05 - 1063	M	949,-1,prt_fild06
02/28/2019 18:40:05 - 1063	M	2262,-1,prt_fild06
02/28/2019 18:40:06 - 1063	M	512,-1,prt_fild06
02/28/2019 18:40:06 - 1063	M	507,-1,prt_fild06
02/28/2019 18:40:06 - 1063	M	515,-1,prt_fild06
02/28/2019 18:40:06 - 1063	M	622,-1,prt_fild06
02/28/2019 18:40:18 - 1002	M	909,-1,prt_fild06
02/28/2019 18:40:18 - 1002	M	1202,-1,prt_fild06
02/28/2019 18:40:18 - 1002	M	938,-1,prt_fild06
02/28/2019 18:40:18 - 1002	M	512,-1,prt_fild06
02/28/2019 18:40:18 - 1002	M	713,-1,prt_fild06
02/28/2019 18:40:18 - 1002	M	512,-1,prt_fild06
02/28/2019 18:40:18 - 1002	M	619,-1,prt_fild06
02/28/2019 18:40:18 - 1002	L	909,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:40:18 - 1002	L	512,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:40:19 - 1002	L	713,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:40:19 - 1002	L	619,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:40:19 - 1002	L	512,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:40:19 - 1002	L	1202,-1,0,0,0,0,0,prt_fild06
02/28/2019 18:40:21 - 150006	P	512,1,0,0,0,0,0,prt_fild06
02/28/2019 18:40:23 - 150006	P	619,1,0,0,0,0,0,prt_fild06
02/28/2019 18:43:16 - 1005	M	913,-1,pay_dun00
02/28/2019 18:43:16 - 1005	M	1105,-1,pay_dun00
02/28/2019 18:43:17 - 1005	M	2209,-1,pay_dun00
02/28/2019 18:43:17 - 1005	M	601,-1,pay_dun00
02/28/2019 18:43:17 - 1005	M	514,-1,pay_dun00
02/28/2019 18:43:17 - 1005	M	507,-1,pay_dun00
02/28/2019 18:43:17 - 1005	M	645,-1,pay_dun00
02/28/2019 18:43:17 - 1005	M	4020,-1,pay_dun00
02/28/2019 18:43:19 - 1076	M	1010,-1,pay_dun00
02/28/2019 18:43:19 - 1076	M	932,-1,pay_dun00
02/28/2019 18:43:19 - 1076	M	1505,-1,pay_dun00
02/28/2019 18:43:19 - 1076	M	909,-1,pay_dun00
02/28/2019 18:43:19 - 1076	M	507,-1,pay_dun00
02/28/2019 18:43:19 - 1076	M	2609,-1,pay_dun00
02/28/2019 18:43:19 - 1076	M	932,-1,pay_dun00
02/28/2019 18:43:19 - 1076	M	1505,-1,pay_dun00
02/28/2019 18:43:19 - 1076	M	909,-1,pay_dun00
02/28/2019 18:43:19 - 1076	M	507,-1,pay_dun00
02/28/2019 18:43:20 - 1076	M	2609,-1,pay_dun00
02/28/2019 18:43:21 - 1015	M	957,-1,pay_dun00
02/28/2019 18:43:21 - 1015	M	938,-1,pay_dun00
02/28/2019 18:43:22 - 1031	M	938,-1,pay_dun00
02/28/2019 18:43:22 - 1031	M	910,-1,pay_dun00
02/28/2019 18:43:22 - 1031	M	511,-1,pay_dun00
02/28/2019 18:43:23 - 1031	M	514,-1,pay_dun00
02/28/2019 18:43:23 - 1031	M	512,-1,pay_dun00
02/28/2019 18:43:23 - 1031	M	1207,-1,pay_dun00
02/28/2019 18:43:23 - 1031	M	512,-1,pay_dun00
02/28/2019 18:43:23 - 1076	M	932,-1,pay_dun00
02/28/2019 18:43:24 - 1076	M	1505,-1,pay_dun00
02/28/2019 18:43:24 - 1076	M	909,-1,pay_dun00
02/28/2019 18:43:24 - 1076	M	507,-1,pay_dun00
02/28/2019 18:43:24 - 1076	M	2609,-1,pay_dun00
02/28/2019 18:43:24 - 150006	P	938,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:25 - 1076	M	932,-1,pay_dun00
02/28/2019 18:43:25 - 1076	M	1505,-1,pay_dun00
02/28/2019 18:43:25 - 1076	M	909,-1,pay_dun00
02/28/2019 18:43:25 - 1076	M	507,-1,pay_dun00
02/28/2019 18:43:25 - 1076	M	2609,-1,pay_dun00
02/28/2019 18:43:26 - 1076	M	4025,-1,pay_dun00
02/28/2019 18:43:26 - 1031	L	507,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:26 - 1031	L	2609,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:26 - 150006	P	932,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:26 - 1031	L	1505,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:27 - 1031	L	932,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:27 - 1031	L	909,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:27 - 1015	M	957,-1,pay_dun00
02/28/2019 18:43:27 - 1015	M	938,-1,pay_dun00
02/28/2019 18:43:28 - 1076	M	932,-1,pay_dun00
02/28/2019 18:43:28 - 1076	M	1505,-1,pay_dun00
02/28/2019 18:43:28 - 1076	M	909,-1,pay_dun00
02/28/2019 18:43:28 - 1076	M	507,-1,pay_dun00
02/28/2019 18:43:28 - 1076	M	2609,-1,pay_dun00
02/28/2019 18:43:29 - 1015	M	957,-1,pay_dun00
02/28/2019 18:43:29 - 1015	M	938,-1,pay_dun00
02/28/2019 18:43:29 - 1031	L	932,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:29 - 1031	L	909,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:30 - 1031	L	1505,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:30 - 1031	L	2609,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:30 - 1031	L	507,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:30 - 1031	L	4025,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:31 - 1076	M	1505,-1,pay_dun00
02/28/2019 18:43:31 - 1076	M	909,-1,pay_dun00
02/28/2019 18:43:31 - 1076	M	507,-1,pay_dun00
02/28/2019 18:43:31 - 1076	M	2609,-1,pay_dun00
02/28/2019 18:43:31 - 1031	L	1505,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:32 - 1031	L	507,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:32 - 1031	M	938,-1,pay_dun00
02/28/2019 18:43:32 - 1031	M	910,-1,pay_dun00
02/28/2019 18:43:32 - 1031	M	511,-1,pay_dun00
02/28/2019 18:43:32 - 1031	M	514,-1,pay_dun00
02/28/2019 18:43:32 - 1031	M	512,-1,pay_dun00
02/28/2019 18:43:32 - 1031	M	1207,-1,pay_dun00
02/28/2019 18:43:32 - 1031	M	512,-1,pay_dun00
02/28/2019 18:43:32 - 1031	L	2609,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:33 - 1031	L	909,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:37 - 1005	M	913,-1,pay_dun00
02/28/2019 18:43:37 - 1005	M	1105,-1,pay_dun00
02/28/2019 18:43:37 - 1005	M	2209,-1,pay_dun00
02/28/2019 18:43:38 - 1005	M	601,-1,pay_dun00
02/28/2019 18:43:38 - 1005	M	514,-1,pay_dun00
02/28/2019 18:43:38 - 1005	M	507,-1,pay_dun00
02/28/2019 18:43:38 - 1005	M	645,-1,pay_dun00
02/28/2019 18:43:38 - 1015	M	957,-1,pay_dun00
02/28/2019 18:43:38 - 1015	M	938,-1,pay_dun00
02/28/2019 18:43:39 - 1031	L	957,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:39 - 1031	L	938,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:39 - 1015	M	957,-1,pay_dun00
02/28/2019 18:43:40 - 1015	M	724,-1,pay_dun00
02/28/2019 18:43:40 - 1015	M	938,-1,pay_dun00
02/28/2019 18:43:40 - 1031	L	957,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:40 - 1031	L	724,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:41 - 1031	L	938,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:41 - 1076	M	1010,-1,pay_dun00
02/28/2019 18:43:41 - 1076	M	932,-1,pay_dun00
02/28/2019 18:43:42 - 1076	M	1505,-1,pay_dun00
02/28/2019 18:43:42 - 1076	M	909,-1,pay_dun00
02/28/2019 18:43:42 - 1076	M	507,-1,pay_dun00
02/28/2019 18:43:42 - 1076	M	2609,-1,pay_dun00
02/28/2019 18:43:43 - 1076	M	932,-1,pay_dun00
02/28/2019 18:43:43 - 1076	M	1505,-1,pay_dun00
02/28/2019 18:43:43 - 1076	M	909,-1,pay_dun00
02/28/2019 18:43:43 - 1076	M	507,-1,pay_dun00
02/28/2019 18:43:43 - 1076	M	2609,-1,pay_dun00
02/28/2019 18:43:44 - 1015	M	957,-1,pay_dun00
02/28/2019 18:43:44 - 1015	M	938,-1,pay_dun00
02/28/2019 18:43:46 - 1015	M	957,-1,pay_dun00
02/28/2019 18:43:46 - 1015	M	938,-1,pay_dun00
02/28/2019 18:43:46 - 1015	M	958,-1,pay_dun00
02/28/2019 18:43:49 - 1015	M	957,-1,pay_dun00
02/28/2019 18:43:50 - 1015	M	938,-1,pay_dun00
02/28/2019 18:43:51 - 1076	M	932,-1,pay_dun00
02/28/2019 18:43:51 - 1076	M	1505,-1,pay_dun00
02/28/2019 18:43:51 - 1076	M	909,-1,pay_dun00
02/28/2019 18:43:51 - 1076	M	507,-1,pay_dun00
02/28/2019 18:43:51 - 1076	M	2609,-1,pay_dun00
02/28/2019 18:43:53 - 1015	M	957,-1,pay_dun00
02/28/2019 18:43:53 - 1015	M	938,-1,pay_dun00
02/28/2019 18:43:56 - 1031	L	938,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:56 - 1031	L	511,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:56 - 1031	L	1207,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:56 - 1031	L	910,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:57 - 1031	L	514,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:57 - 1031	L	512,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:57 - 1076	M	932,-1,pay_dun00
02/28/2019 18:43:57 - 1076	M	1505,-1,pay_dun00
02/28/2019 18:43:58 - 1076	M	909,-1,pay_dun00
02/28/2019 18:43:58 - 1076	M	507,-1,pay_dun00
02/28/2019 18:43:58 - 1076	M	2609,-1,pay_dun00
02/28/2019 18:43:58 - 1031	L	512,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:58 - 1031	L	932,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:58 - 1031	L	1505,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:58 - 1031	L	913,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:59 - 1031	L	601,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:59 - 1031	L	909,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:59 - 1031	L	514,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:59 - 1031	L	507,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:59 - 1031	L	645,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:59 - 1031	L	2609,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:59 - 1031	L	957,1,0,0,0,0,0,pay_dun00
02/28/2019 18:43:59 - 1031	L	938,1,0,0,0,0,0,pay_dun00
02/28/2019 18:44:00 - 1031	L	1105,1,0,0,0,0,0,pay_dun00
02/28/2019 18:44:00 - 1031	L	2209,1,0,0,0,0,0,pay_dun00
02/28/2019 18:44:01 - 1031	M	938,-1,pay_dun00
02/28/2019 18:44:01 - 1031	M	910,-1,pay_dun00
02/28/2019 18:44:01 - 1031	M	511,-1,pay_dun00
02/28/2019 18:44:01 - 1031	M	514,-1,pay_dun00
